,Name,profile_URL,publications_url
0,"Professor Deborah Lycett, PhD",https://pureportal.coventry.ac.uk/en/persons/deborah-lycett,https://pureportal.coventry.ac.uk/en/persons/deborah-lycett/publications/
0,Claire Lyons,https://pureportal.coventry.ac.uk/en/persons/claire-lyons,https://pureportal.coventry.ac.uk/en/persons/claire-lyons/publications/
0,Max Lyons Donegan,https://pureportal.coventry.ac.uk/en/persons/max-lyons-donegan,https://pureportal.coventry.ac.uk/en/persons/max-lyons-donegan/publications/
0,Jiani Ma,https://pureportal.coventry.ac.uk/en/persons/jiani-ma-2,https://pureportal.coventry.ac.uk/en/persons/jiani-ma-2/publications/
0,YingLiang Ma,https://pureportal.coventry.ac.uk/en/persons/yingliang-ma,https://pureportal.coventry.ac.uk/en/persons/yingliang-ma/publications/
0,Gideon Maas,https://pureportal.coventry.ac.uk/en/persons/gideon-maas,https://pureportal.coventry.ac.uk/en/persons/gideon-maas/publications/
0,Steven Macdonald,https://pureportal.coventry.ac.uk/en/persons/steven-macdonald,https://pureportal.coventry.ac.uk/en/persons/steven-macdonald/publications/
0,Emily Jane Mace,https://pureportal.coventry.ac.uk/en/persons/emily-jane-mace,https://pureportal.coventry.ac.uk/en/persons/emily-jane-mace/publications/
0,Iain MacKinnon,https://pureportal.coventry.ac.uk/en/persons/iain-mackinnon,https://pureportal.coventry.ac.uk/en/persons/iain-mackinnon/publications/
0,Lisa Maclean,https://pureportal.coventry.ac.uk/en/persons/lisa-maclean,https://pureportal.coventry.ac.uk/en/persons/lisa-maclean/publications/
0,Marion MacLellan,https://pureportal.coventry.ac.uk/en/persons/marion-maclellan,https://pureportal.coventry.ac.uk/en/persons/marion-maclellan/publications/
0,Stuart MacLennan,https://pureportal.coventry.ac.uk/en/persons/stuart-maclennan,https://pureportal.coventry.ac.uk/en/persons/stuart-maclennan/publications/
0,Kate MacLeod,https://pureportal.coventry.ac.uk/en/persons/kate-macleod,https://pureportal.coventry.ac.uk/en/persons/kate-macleod/publications/
0,Helen Maddock,https://pureportal.coventry.ac.uk/en/persons/helen-maddock,https://pureportal.coventry.ac.uk/en/persons/helen-maddock/publications/
0,Paul Magee,https://pureportal.coventry.ac.uk/en/persons/paul-magee,https://pureportal.coventry.ac.uk/en/persons/paul-magee/publications/
0,Karen Maher,https://pureportal.coventry.ac.uk/en/persons/karen-maher,https://pureportal.coventry.ac.uk/en/persons/karen-maher/publications/
0,Ahmed Mahmed,https://pureportal.coventry.ac.uk/en/persons/ahmed-mahmed,https://pureportal.coventry.ac.uk/en/persons/ahmed-mahmed/publications/
0,Shahid Mahmood,https://pureportal.coventry.ac.uk/en/persons/shahid-mahmood-2,https://pureportal.coventry.ac.uk/en/persons/shahid-mahmood-2/publications/
0,Abdulrahman Mahmoud,https://pureportal.coventry.ac.uk/en/persons/abdulrahman-mahmoud-2,https://pureportal.coventry.ac.uk/en/persons/abdulrahman-mahmoud-2/publications/
0,Dominic Mahon,https://pureportal.coventry.ac.uk/en/persons/dominic-mahon,https://pureportal.coventry.ac.uk/en/persons/dominic-mahon/publications/
0,Annesha Makhal,https://pureportal.coventry.ac.uk/en/persons/annesha-makhal,https://pureportal.coventry.ac.uk/en/persons/annesha-makhal/publications/
0,James Malcolm,https://pureportal.coventry.ac.uk/en/persons/james-malcolm,https://pureportal.coventry.ac.uk/en/persons/james-malcolm/publications/
0,Anahita Malekmohammadi,https://pureportal.coventry.ac.uk/en/persons/anahita-malekmohammadi,https://pureportal.coventry.ac.uk/en/persons/anahita-malekmohammadi/publications/
0,Pauline Maleyrie,https://pureportal.coventry.ac.uk/en/persons/pauline-maleyrie,https://pureportal.coventry.ac.uk/en/persons/pauline-maleyrie/publications/
0,Stephanie Malkin,https://pureportal.coventry.ac.uk/en/persons/stephanie-malkin,https://pureportal.coventry.ac.uk/en/persons/stephanie-malkin/publications/
0,Shahida Mallah,https://pureportal.coventry.ac.uk/en/persons/shahida-mallah,https://pureportal.coventry.ac.uk/en/persons/shahida-mallah/publications/
0,Marcus Maloney,https://pureportal.coventry.ac.uk/en/persons/marcus-maloney,https://pureportal.coventry.ac.uk/en/persons/marcus-maloney/publications/
0,Arun Mambazhasseri Divakaran,https://pureportal.coventry.ac.uk/en/persons/arun-mambazhasseri-divakaran,https://pureportal.coventry.ac.uk/en/persons/arun-mambazhasseri-divakaran/publications/
0,Andy Manapany,https://pureportal.coventry.ac.uk/en/persons/andy-manapany,https://pureportal.coventry.ac.uk/en/persons/andy-manapany/publications/
0,Imthiyas Manarikkal,https://pureportal.coventry.ac.uk/en/persons/imthiyas-manarikkal,https://pureportal.coventry.ac.uk/en/persons/imthiyas-manarikkal/publications/
0,Marta Mangiarulo,https://pureportal.coventry.ac.uk/en/persons/marta-mangiarulo,https://pureportal.coventry.ac.uk/en/persons/marta-mangiarulo/publications/
0,Alessia Mangiavillano,https://pureportal.coventry.ac.uk/en/persons/alessia-mangiavillano,https://pureportal.coventry.ac.uk/en/persons/alessia-mangiavillano/publications/
0,Kaddijatou Manneh,https://pureportal.coventry.ac.uk/en/persons/kaddijatou-manneh,https://pureportal.coventry.ac.uk/en/persons/kaddijatou-manneh/publications/
0,Emily Manns,https://pureportal.coventry.ac.uk/en/persons/emily-manns,https://pureportal.coventry.ac.uk/en/persons/emily-manns/publications/
0,Nushra Mansuri,https://pureportal.coventry.ac.uk/en/persons/nushra-mansuri,https://pureportal.coventry.ac.uk/en/persons/nushra-mansuri/publications/
0,Efrider Fifi Maramwidze,https://pureportal.coventry.ac.uk/en/persons/efrider-fifi-maramwidze,https://pureportal.coventry.ac.uk/en/persons/efrider-fifi-maramwidze/publications/
0,Tawanda Marandure,https://pureportal.coventry.ac.uk/en/persons/tawanda-marandure,https://pureportal.coventry.ac.uk/en/persons/tawanda-marandure/publications/
0,Ksenija Maravic da Silva,https://pureportal.coventry.ac.uk/en/persons/ksenija-maravic-da-silva,https://pureportal.coventry.ac.uk/en/persons/ksenija-maravic-da-silva/publications/
0,Denis Robert Marchant,https://pureportal.coventry.ac.uk/en/persons/denis-robert-marchant,https://pureportal.coventry.ac.uk/en/persons/denis-robert-marchant/publications/
0,Emma Marchant,https://pureportal.coventry.ac.uk/en/persons/emma-marchant,https://pureportal.coventry.ac.uk/en/persons/emma-marchant/publications/
0,Andreas Marcou,https://pureportal.coventry.ac.uk/en/persons/andreas-marcou,https://pureportal.coventry.ac.uk/en/persons/andreas-marcou/publications/
0,Magdalena Marczak,https://pureportal.coventry.ac.uk/en/persons/magdalena-marczak,https://pureportal.coventry.ac.uk/en/persons/magdalena-marczak/publications/
0,Ainul Mardiah,https://pureportal.coventry.ac.uk/en/persons/ainul-mardiah,https://pureportal.coventry.ac.uk/en/persons/ainul-mardiah/publications/
0,Mohamed Marei,https://pureportal.coventry.ac.uk/en/persons/mohamed-marei,https://pureportal.coventry.ac.uk/en/persons/mohamed-marei/publications/
0,Adriana Marin,https://pureportal.coventry.ac.uk/en/persons/adriana-marin,https://pureportal.coventry.ac.uk/en/persons/adriana-marin/publications/
0,Natasha Marin,https://pureportal.coventry.ac.uk/en/persons/natasha-marin,https://pureportal.coventry.ac.uk/en/persons/natasha-marin/publications/
0,Kristina Marintseva,https://pureportal.coventry.ac.uk/en/persons/kristina-marintseva,https://pureportal.coventry.ac.uk/en/persons/kristina-marintseva/publications/
0,Marcell Mars,https://pureportal.coventry.ac.uk/en/persons/marcell-mars,https://pureportal.coventry.ac.uk/en/persons/marcell-mars/publications/
0,Hilary Marsh,https://pureportal.coventry.ac.uk/en/persons/hilary-marsh,https://pureportal.coventry.ac.uk/en/persons/hilary-marsh/publications/
0,Kate Marsh,https://pureportal.coventry.ac.uk/en/persons/kate-marsh,https://pureportal.coventry.ac.uk/en/persons/kate-marsh/publications/
0,Chrissy Marshall,https://pureportal.coventry.ac.uk/en/persons/chrissy-marshall,https://pureportal.coventry.ac.uk/en/persons/chrissy-marshall/publications/
0,Ian Marshall,https://pureportal.coventry.ac.uk/en/persons/ian-marshall,https://pureportal.coventry.ac.uk/en/persons/ian-marshall/publications/
0,Vlad Marsic,https://pureportal.coventry.ac.uk/en/persons/vlad-marsic,https://pureportal.coventry.ac.uk/en/persons/vlad-marsic/publications/
0,Faith Martin,https://pureportal.coventry.ac.uk/en/persons/faith-martin,https://pureportal.coventry.ac.uk/en/persons/faith-martin/publications/
0,Shaniece Martin,https://pureportal.coventry.ac.uk/en/persons/shaniece-martin,https://pureportal.coventry.ac.uk/en/persons/shaniece-martin/publications/
0,Alysia Martindale,https://pureportal.coventry.ac.uk/en/persons/alysia-martindale,https://pureportal.coventry.ac.uk/en/persons/alysia-martindale/publications/
0,Amber Martin-Woodhead,https://pureportal.coventry.ac.uk/en/persons/amber-martin-woodhead-martin-woodhead,https://pureportal.coventry.ac.uk/en/persons/amber-martin-woodhead-martin-woodhead/publications/
0,Ernesto Mastrocinque,https://pureportal.coventry.ac.uk/en/persons/ernesto-mastrocinque,https://pureportal.coventry.ac.uk/en/persons/ernesto-mastrocinque/publications/
0,Mahmoud Masud,https://pureportal.coventry.ac.uk/en/persons/mahmoud-masud,https://pureportal.coventry.ac.uk/en/persons/mahmoud-masud/publications/
0,Ranveer Matharu,https://pureportal.coventry.ac.uk/en/persons/ranveer-matharu,https://pureportal.coventry.ac.uk/en/persons/ranveer-matharu/publications/
0,Kalyan Bhakta Mathema,https://pureportal.coventry.ac.uk/en/persons/kalyan-bhakta-mathema,https://pureportal.coventry.ac.uk/en/persons/kalyan-bhakta-mathema/publications/
0,Jackie Mathers,https://pureportal.coventry.ac.uk/en/persons/jackie-mathers-2,https://pureportal.coventry.ac.uk/en/persons/jackie-mathers-2/publications/
0,Jino Mathew,https://pureportal.coventry.ac.uk/en/persons/jino-mathew,https://pureportal.coventry.ac.uk/en/persons/jino-mathew/publications/
0,Alison Maton,https://pureportal.coventry.ac.uk/en/persons/alison-maton,https://pureportal.coventry.ac.uk/en/persons/alison-maton/publications/
0,Gurbax Matoo,https://pureportal.coventry.ac.uk/en/persons/gurbax-matoo,https://pureportal.coventry.ac.uk/en/persons/gurbax-matoo/publications/
0,Rachel Matthews,https://pureportal.coventry.ac.uk/en/persons/rachel-matthews,https://pureportal.coventry.ac.uk/en/persons/rachel-matthews/publications/
0,Chris Maughan,https://pureportal.coventry.ac.uk/en/persons/chris-maughan,https://pureportal.coventry.ac.uk/en/persons/chris-maughan/publications/
0,Lola Maury,https://pureportal.coventry.ac.uk/en/persons/lola-maury,https://pureportal.coventry.ac.uk/en/persons/lola-maury/publications/
0,Louiza Mavrovounioti,https://pureportal.coventry.ac.uk/en/persons/louiza-mavrovounioti,https://pureportal.coventry.ac.uk/en/persons/louiza-mavrovounioti/publications/
0,Achille Mawhassa,https://pureportal.coventry.ac.uk/en/persons/achille-mawhassa,https://pureportal.coventry.ac.uk/en/persons/achille-mawhassa/publications/
0,Anthony May,https://pureportal.coventry.ac.uk/en/persons/anthony-may,https://pureportal.coventry.ac.uk/en/persons/anthony-may/publications/
0,Barbara May,https://pureportal.coventry.ac.uk/en/persons/barbara-may,https://pureportal.coventry.ac.uk/en/persons/barbara-may/publications/
0,Simon May,https://pureportal.coventry.ac.uk/en/persons/simon-may,https://pureportal.coventry.ac.uk/en/persons/simon-may/publications/
0,Eno Maycock,https://pureportal.coventry.ac.uk/en/persons/eno-maycock,https://pureportal.coventry.ac.uk/en/persons/eno-maycock/publications/
0,Fredrick Mbanaso,https://pureportal.coventry.ac.uk/en/persons/fredrick-mbanaso,https://pureportal.coventry.ac.uk/en/persons/fredrick-mbanaso/publications/
0,Georgina McAllister,https://pureportal.coventry.ac.uk/en/persons/george-mcallister,https://pureportal.coventry.ac.uk/en/persons/george-mcallister/publications/
0,Sasha McAulay,https://pureportal.coventry.ac.uk/en/persons/sasha-mcaulay,https://pureportal.coventry.ac.uk/en/persons/sasha-mcaulay/publications/
0,Robert McCabe,https://pureportal.coventry.ac.uk/en/persons/robert-mccabe,https://pureportal.coventry.ac.uk/en/persons/robert-mccabe/publications/
0,Sean McCartan,https://pureportal.coventry.ac.uk/en/persons/sean-mccartan,https://pureportal.coventry.ac.uk/en/persons/sean-mccartan/publications/
0,Jules McCarthy,https://pureportal.coventry.ac.uk/en/persons/jules-mccarthy,https://pureportal.coventry.ac.uk/en/persons/jules-mccarthy/publications/
0,Philip McCosker,https://pureportal.coventry.ac.uk/en/persons/philip-mccosker,https://pureportal.coventry.ac.uk/en/persons/philip-mccosker/publications/
0,Lynsey McCulloch,https://pureportal.coventry.ac.uk/en/persons/lynsey-mcculloch,https://pureportal.coventry.ac.uk/en/persons/lynsey-mcculloch/publications/
0,Scott McEwan,https://pureportal.coventry.ac.uk/en/persons/scott-mcewan,https://pureportal.coventry.ac.uk/en/persons/scott-mcewan/publications/
0,Sophie Elizabeth McFarland,https://pureportal.coventry.ac.uk/en/persons/sophie-mcfarland,https://pureportal.coventry.ac.uk/en/persons/sophie-mcfarland/publications/
0,Marisa McGlinchey,https://pureportal.coventry.ac.uk/en/persons/marisa-mcglinchey,https://pureportal.coventry.ac.uk/en/persons/marisa-mcglinchey/publications/
0,Danny McGough,https://pureportal.coventry.ac.uk/en/persons/danny-mcgough,https://pureportal.coventry.ac.uk/en/persons/danny-mcgough/publications/
0,Gordon McGregor,https://pureportal.coventry.ac.uk/en/persons/gordon-mcgregor,https://pureportal.coventry.ac.uk/en/persons/gordon-mcgregor/publications/
0,Scott McGuire,https://pureportal.coventry.ac.uk/en/persons/scott-mcguire-2,https://pureportal.coventry.ac.uk/en/persons/scott-mcguire-2/publications/
0,Colin Mcgurk,https://pureportal.coventry.ac.uk/en/persons/colin-mcgurk,https://pureportal.coventry.ac.uk/en/persons/colin-mcgurk/publications/
0,Liam McGurk,https://pureportal.coventry.ac.uk/en/persons/liam-mcgurk,https://pureportal.coventry.ac.uk/en/persons/liam-mcgurk/publications/
0,David McIlhatton,https://pureportal.coventry.ac.uk/en/persons/david-mcilhatton,https://pureportal.coventry.ac.uk/en/persons/david-mcilhatton/publications/
0,Caoime McIlhone,https://pureportal.coventry.ac.uk/en/persons/caoime-mcilhone,https://pureportal.coventry.ac.uk/en/persons/caoime-mcilhone/publications/
0,Patrick McKinney,https://pureportal.coventry.ac.uk/en/persons/patrick-mckinney,https://pureportal.coventry.ac.uk/en/persons/patrick-mckinney/publications/
0,Dave McLaughlin,https://pureportal.coventry.ac.uk/en/persons/dave-mclaughlin,https://pureportal.coventry.ac.uk/en/persons/dave-mclaughlin/publications/
0,Stephen McLoughlin,https://pureportal.coventry.ac.uk/en/persons/stephen-mcloughlin,https://pureportal.coventry.ac.uk/en/persons/stephen-mcloughlin/publications/
0,Pete McLuskie,https://pureportal.coventry.ac.uk/en/persons/pete-mcluskie,https://pureportal.coventry.ac.uk/en/persons/pete-mcluskie/publications/
0,Sam McMaster,https://pureportal.coventry.ac.uk/en/persons/sam-mcmaster,https://pureportal.coventry.ac.uk/en/persons/sam-mcmaster/publications/
0,Hope Mcmellon,https://pureportal.coventry.ac.uk/en/persons/hope-mcmellon,https://pureportal.coventry.ac.uk/en/persons/hope-mcmellon/publications/
0,Jennifer McNally,https://pureportal.coventry.ac.uk/en/persons/jennifer-mcnally,https://pureportal.coventry.ac.uk/en/persons/jennifer-mcnally/publications/
0,Brian McShane,https://pureportal.coventry.ac.uk/en/persons/brian-mcshane,https://pureportal.coventry.ac.uk/en/persons/brian-mcshane/publications/
0,George McSharry,https://pureportal.coventry.ac.uk/en/persons/george-mcsharry,https://pureportal.coventry.ac.uk/en/persons/george-mcsharry/publications/
0,Mitchell McTough,https://pureportal.coventry.ac.uk/en/persons/mitchell-mctough,https://pureportal.coventry.ac.uk/en/persons/mitchell-mctough/publications/
0,Tony Meacham,https://pureportal.coventry.ac.uk/en/persons/tony-meacham,https://pureportal.coventry.ac.uk/en/persons/tony-meacham/publications/
0,Lesley Meade,https://pureportal.coventry.ac.uk/en/persons/lesley-meade,https://pureportal.coventry.ac.uk/en/persons/lesley-meade/publications/
0,Maureen Meadows,https://pureportal.coventry.ac.uk/en/persons/maureen-meadows,https://pureportal.coventry.ac.uk/en/persons/maureen-meadows/publications/
0,Humberto Medina,https://pureportal.coventry.ac.uk/en/persons/humberto-medina,https://pureportal.coventry.ac.uk/en/persons/humberto-medina/publications/
0,Margaret Amaranth Medlin,https://pureportal.coventry.ac.uk/en/persons/margaret-amaranth-medlin,https://pureportal.coventry.ac.uk/en/persons/margaret-amaranth-medlin/publications/
0,Emma Meehan,https://pureportal.coventry.ac.uk/en/persons/emma-meehan,https://pureportal.coventry.ac.uk/en/persons/emma-meehan/publications/
0,Devi Megawati,https://pureportal.coventry.ac.uk/en/persons/devi-megawati,https://pureportal.coventry.ac.uk/en/persons/devi-megawati/publications/
0,Ruchita Mehta,https://pureportal.coventry.ac.uk/en/persons/ruchita-mehta,https://pureportal.coventry.ac.uk/en/persons/ruchita-mehta/publications/
0,Lorena Mejuto Miranda,https://pureportal.coventry.ac.uk/en/persons/lorena-mejuto-miranda,https://pureportal.coventry.ac.uk/en/persons/lorena-mejuto-miranda/publications/
0,Patricia Melton,https://pureportal.coventry.ac.uk/en/persons/patricia-melton,https://pureportal.coventry.ac.uk/en/persons/patricia-melton/publications/
0,Campbell Menzies,https://pureportal.coventry.ac.uk/en/persons/campbell-menzies,https://pureportal.coventry.ac.uk/en/persons/campbell-menzies/publications/
0,Joanna Meredith,https://pureportal.coventry.ac.uk/en/persons/joanna-meredith,https://pureportal.coventry.ac.uk/en/persons/joanna-meredith/publications/
0,Alessandro Merendino,https://pureportal.coventry.ac.uk/en/persons/alessandro-merendino,https://pureportal.coventry.ac.uk/en/persons/alessandro-merendino/publications/
0,Sarah Kate Merry,https://pureportal.coventry.ac.uk/en/persons/sarah-kate-merry,https://pureportal.coventry.ac.uk/en/persons/sarah-kate-merry/publications/
0,Alexandre Metreveli,https://pureportal.coventry.ac.uk/en/persons/alexandre-metreveli,https://pureportal.coventry.ac.uk/en/persons/alexandre-metreveli/publications/
0,Jessica Milgroom,https://pureportal.coventry.ac.uk/en/persons/jessica-milgroom,https://pureportal.coventry.ac.uk/en/persons/jessica-milgroom/publications/
0,Iraida Miller,https://pureportal.coventry.ac.uk/en/persons/iraida-miller,https://pureportal.coventry.ac.uk/en/persons/iraida-miller/publications/
0,Carl Mills,https://pureportal.coventry.ac.uk/en/persons/carl-mills,https://pureportal.coventry.ac.uk/en/persons/carl-mills/publications/
0,Richard Mills,https://pureportal.coventry.ac.uk/en/persons/richard-mills,https://pureportal.coventry.ac.uk/en/persons/richard-mills/publications/
0,EJ Milne,https://pureportal.coventry.ac.uk/en/persons/ej-milne,https://pureportal.coventry.ac.uk/en/persons/ej-milne/publications/
0,Yvonne Milton,https://pureportal.coventry.ac.uk/en/persons/yvonne-milton,https://pureportal.coventry.ac.uk/en/persons/yvonne-milton/publications/
0,Lucie Mirkova,https://pureportal.coventry.ac.uk/en/persons/lucie-mirkova,https://pureportal.coventry.ac.uk/en/persons/lucie-mirkova/publications/
0,Hiten Mistry,https://pureportal.coventry.ac.uk/en/persons/hiten-mistry,https://pureportal.coventry.ac.uk/en/persons/hiten-mistry/publications/
0,Faye Mitchell,https://pureportal.coventry.ac.uk/en/persons/faye-mitchell,https://pureportal.coventry.ac.uk/en/persons/faye-mitchell/publications/
0,Nhlanganiso Mlilo,https://pureportal.coventry.ac.uk/en/persons/mlilo-mlilo,https://pureportal.coventry.ac.uk/en/persons/mlilo-mlilo/publications/
0,Nina Moeller,https://pureportal.coventry.ac.uk/en/persons/nina-moeller,https://pureportal.coventry.ac.uk/en/persons/nina-moeller/publications/
0,Roza Mohammed,https://pureportal.coventry.ac.uk/en/persons/roza-mohammed,https://pureportal.coventry.ac.uk/en/persons/roza-mohammed/publications/
0,Mujahid Mohiuddin Babu,https://pureportal.coventry.ac.uk/en/persons/mujahid-mohiuddin-babu,https://pureportal.coventry.ac.uk/en/persons/mujahid-mohiuddin-babu/publications/
0,Rachel Monaghan,https://pureportal.coventry.ac.uk/en/persons/rachel-monaghan,https://pureportal.coventry.ac.uk/en/persons/rachel-monaghan/publications/
0,Joy Monkhouse,https://pureportal.coventry.ac.uk/en/persons/joy-monkhouse,https://pureportal.coventry.ac.uk/en/persons/joy-monkhouse/publications/
0,Azadeh Montazami,https://pureportal.coventry.ac.uk/en/persons/azadeh-montazami,https://pureportal.coventry.ac.uk/en/persons/azadeh-montazami/publications/
0,Philip Monypenny,https://pureportal.coventry.ac.uk/en/persons/philip-monypenny,https://pureportal.coventry.ac.uk/en/persons/philip-monypenny/publications/
0,Louise Moody,https://pureportal.coventry.ac.uk/en/persons/louise-moody,https://pureportal.coventry.ac.uk/en/persons/louise-moody/publications/
0,Stacey Moon-Tracy,https://pureportal.coventry.ac.uk/en/persons/stacey-moon-tracy,https://pureportal.coventry.ac.uk/en/persons/stacey-moon-tracy/publications/
0,Fiona Moor,https://pureportal.coventry.ac.uk/en/persons/fiona-moor,https://pureportal.coventry.ac.uk/en/persons/fiona-moor/publications/
0,Sean Moore,https://pureportal.coventry.ac.uk/en/persons/sean-moore,https://pureportal.coventry.ac.uk/en/persons/sean-moore/publications/
0,Mahmoud Moradi,https://pureportal.coventry.ac.uk/en/persons/mahmoud-moradi,https://pureportal.coventry.ac.uk/en/persons/mahmoud-moradi/publications/
0,Catherine Morgan,https://pureportal.coventry.ac.uk/en/persons/catherine-morgan,https://pureportal.coventry.ac.uk/en/persons/catherine-morgan/publications/
0,Katie Morgan,https://pureportal.coventry.ac.uk/en/persons/katie-morgan,https://pureportal.coventry.ac.uk/en/persons/katie-morgan/publications/
0,Kay Morgan,https://pureportal.coventry.ac.uk/en/persons/kay-morgan,https://pureportal.coventry.ac.uk/en/persons/kay-morgan/publications/
0,Mike Morgan,https://pureportal.coventry.ac.uk/en/persons/mike-morgan,https://pureportal.coventry.ac.uk/en/persons/mike-morgan/publications/
0,Richard Morgan,https://pureportal.coventry.ac.uk/en/persons/richard-morgan-2,https://pureportal.coventry.ac.uk/en/persons/richard-morgan-2/publications/
0,Luca Morini,https://pureportal.coventry.ac.uk/en/persons/luca-morini,https://pureportal.coventry.ac.uk/en/persons/luca-morini/publications/
0,Sheriden Morley,https://pureportal.coventry.ac.uk/en/persons/sheriden-morley-2,https://pureportal.coventry.ac.uk/en/persons/sheriden-morley-2/publications/
0,Igor Morozov,https://pureportal.coventry.ac.uk/en/persons/igor-morozov,https://pureportal.coventry.ac.uk/en/persons/igor-morozov/publications/
0,Andrew Morris,https://pureportal.coventry.ac.uk/en/persons/andrew-morris,https://pureportal.coventry.ac.uk/en/persons/andrew-morris/publications/
0,Katherine-Anne Morris,https://pureportal.coventry.ac.uk/en/persons/katherine-anne-morris,https://pureportal.coventry.ac.uk/en/persons/katherine-anne-morris/publications/
0,Rhys Morris,https://pureportal.coventry.ac.uk/en/persons/rhys-morris,https://pureportal.coventry.ac.uk/en/persons/rhys-morris/publications/
0,Chas Morrison,https://pureportal.coventry.ac.uk/en/persons/chas-morrison,https://pureportal.coventry.ac.uk/en/persons/chas-morrison/publications/
0,Joe Morrissey,https://pureportal.coventry.ac.uk/en/persons/joe-morrissey,https://pureportal.coventry.ac.uk/en/persons/joe-morrissey/publications/
0,Tim Morse,https://pureportal.coventry.ac.uk/en/persons/tim-morse,https://pureportal.coventry.ac.uk/en/persons/tim-morse/publications/
0,Judith Mossman,https://pureportal.coventry.ac.uk/en/persons/judith-mossman,https://pureportal.coventry.ac.uk/en/persons/judith-mossman/publications/
0,Shervin Motamedi,https://pureportal.coventry.ac.uk/en/persons/shervin-motamedi,https://pureportal.coventry.ac.uk/en/persons/shervin-motamedi/publications/
0,Seyed Mousavi,https://pureportal.coventry.ac.uk/en/persons/seyed-mousavi-mousavi,https://pureportal.coventry.ac.uk/en/persons/seyed-mousavi-mousavi/publications/
0,Maha Moustafa,https://pureportal.coventry.ac.uk/en/persons/maha-moustafa,https://pureportal.coventry.ac.uk/en/persons/maha-moustafa/publications/
0,Sophie Mowle,https://pureportal.coventry.ac.uk/en/persons/sophie-mowle,https://pureportal.coventry.ac.uk/en/persons/sophie-mowle/publications/
0,Hao Mu,https://pureportal.coventry.ac.uk/en/persons/hao-mu,https://pureportal.coventry.ac.uk/en/persons/hao-mu/publications/
0,Fred Mudhai,https://pureportal.coventry.ac.uk/en/persons/fred-mudhai,https://pureportal.coventry.ac.uk/en/persons/fred-mudhai/publications/
0,Oliver Mudyarabikwa,https://pureportal.coventry.ac.uk/en/persons/oliver-mudyarabikwa,https://pureportal.coventry.ac.uk/en/persons/oliver-mudyarabikwa/publications/
0,Christopher Muganhu,https://pureportal.coventry.ac.uk/en/persons/christopher-muganhu,https://pureportal.coventry.ac.uk/en/persons/christopher-muganhu/publications/
0,Rosida Rakhmawati Muhammad,https://pureportal.coventry.ac.uk/en/persons/rosida-rakhmawati-muhammad,https://pureportal.coventry.ac.uk/en/persons/rosida-rakhmawati-muhammad/publications/
0,Abay Mulatu,https://pureportal.coventry.ac.uk/en/persons/abay-mulatu,https://pureportal.coventry.ac.uk/en/persons/abay-mulatu/publications/
0,Shantanu Mullick,https://pureportal.coventry.ac.uk/en/persons/shantanu-mullick,https://pureportal.coventry.ac.uk/en/persons/shantanu-mullick/publications/
0,Peter Mundy,https://pureportal.coventry.ac.uk/en/persons/peter-mundy,https://pureportal.coventry.ac.uk/en/persons/peter-mundy/publications/
0,Claire Munialo,https://pureportal.coventry.ac.uk/en/persons/claire-munialo,https://pureportal.coventry.ac.uk/en/persons/claire-munialo/publications/
0,Kingstone Murombedzi,https://pureportal.coventry.ac.uk/en/persons/kingstone-murombedzi,https://pureportal.coventry.ac.uk/en/persons/kingstone-murombedzi/publications/
0,Nikki Murphy,https://pureportal.coventry.ac.uk/en/persons/nikki-murphy,https://pureportal.coventry.ac.uk/en/persons/nikki-murphy/publications/
0,Paul Eugene Murphy,https://pureportal.coventry.ac.uk/en/persons/paul-eugene-murphy,https://pureportal.coventry.ac.uk/en/persons/paul-eugene-murphy/publications/
0,Una Murphy,https://pureportal.coventry.ac.uk/en/persons/una-murphy,https://pureportal.coventry.ac.uk/en/persons/una-murphy/publications/
0,Peta Murphy-Burke,https://pureportal.coventry.ac.uk/en/persons/peta-murphy-burke,https://pureportal.coventry.ac.uk/en/persons/peta-murphy-burke/publications/
0,Rebecca Jane Murray,https://pureportal.coventry.ac.uk/en/persons/rebecca-jane-murray,https://pureportal.coventry.ac.uk/en/persons/rebecca-jane-murray/publications/
0,Samra Yasmin Mursaleen,https://pureportal.coventry.ac.uk/en/persons/samra-yasmin-mursaleen,https://pureportal.coventry.ac.uk/en/persons/samra-yasmin-mursaleen/publications/
0,Mansoob Murshed,https://pureportal.coventry.ac.uk/en/persons/mansoob-murshed,https://pureportal.coventry.ac.uk/en/persons/mansoob-murshed/publications/
0,Veundjua Muruko-Jaezuruka,https://pureportal.coventry.ac.uk/en/persons/veundjua-muruko-jaezuruka,https://pureportal.coventry.ac.uk/en/persons/veundjua-muruko-jaezuruka/publications/
0,Uroosa Mushtaq,https://pureportal.coventry.ac.uk/en/persons/uroosa-mushtaq,https://pureportal.coventry.ac.uk/en/persons/uroosa-mushtaq/publications/
0,Rutendo Musikavanhu,https://pureportal.coventry.ac.uk/en/persons/rutendo-musikavanhu,https://pureportal.coventry.ac.uk/en/persons/rutendo-musikavanhu/publications/
0,Alex Musto,https://pureportal.coventry.ac.uk/en/persons/alex-musto,https://pureportal.coventry.ac.uk/en/persons/alex-musto/publications/
0,David Mutigwa,https://pureportal.coventry.ac.uk/en/persons/david-mutigwa,https://pureportal.coventry.ac.uk/en/persons/david-mutigwa/publications/
